id,longitude,latitude
gonzos-bigdogg-brewery-kalamazoo,-85.59008261,42.2908852
olde-peninsula-brewpub-and-restaurant-kalamazoo,-85.581578,42.2916484
ruperts-brew-house-kalamazoo,-85.5941774,42.29072325
tibbs-brewing-co-kalamazoo,-85.58320831,42.28859949
arcadian-moon-higginsville,-93.773203,39.001467
arcana-brewing-company-carlsbad,-117.2738759755028,33.14038605156211
culver-beer-company-carlsbad,-117.25833103132436,33.13307453413634
arch-rock-brewing-co-gold-beach,-124.4155402,42.3898306
archaic-craft-brewery-at-centro-tustin,-117.823173,33.7419754
taps-brewery-and-barrel-room-tustin,-117.826166,33.7458511
tustin-brewing-co-tustin,-117.81076164480275,33.7500381155362
unsung-brewing-company-tustin,-117.8385794754893,33.71474691945587
arches-brewing-hapeville,,
archetype-brewing-asheville,,
new-belgium-brewing-co-asheville,-82.57194293,35.5879302
oyster-house-brewing-co-asheville,,
upcountry-brewing-asheville,,
arclight-brewing-company-watervliet,-86.25939238,42.19104832
arcpoint-brewing-co-belchertown,,
ardent-craft-ales-richmond,-77.47201237,37.5684425
bingo-beer-company-richmond,,
isley-brewing-company-richmond,-77.46838631,37.56890085
strangeways-brewing-rva-richmond,,
the-answer-brewpub-richmond,-77.5070979,37.5931962
the-veil-brewing-company-richmond,-77.4753435,37.56830695
three-notchd-rva-collab-house-richmond,-77.47194883,37.56369964
vasen-brewing-company-richmond,-77.4517779,37.5574905
ardent-spirits-inc-collinsville,,
argilla-brewing-co-pietros-pizza-newark,,
iron-hill-brewery-and-restaurant-newark-newark,-75.7468068,39.6834128
argus-brewery-chicago,-87.61206845,41.68854885
argyle-brewing-company-greenwich,-73.496758,43.08767125
arizona-craft-brewing-elgin,,
arizona-wilderness-brewing-gilbert,,
flying-basset-brewing-gilbert,-111.8054389,33.32098148
arkane-aleworks-largo,,
arkose-brewery-palmer,-149.103408,61.582157
bleeding-heart-brewery-palmer,-149.109799,61.601303
arlington-club-portland,-122.6818596,45.51786855
armada-brewing-east-haven,-72.87397563,41.29004301
overshores-brewing-co-east-haven,-72.87397563,41.29004301
armadillo-ale-works-denton,-97.12830051,33.21286666
denton-county-brewing-company-denton,-97.131672,33.216517
armistice-brewing-company-richmond,-122.3482740023689,37.91966864488132
east-brother-beer-company-richmond,-122.37540668887605,37.9177258303527
around-the-bend-beer-co-oak-park,-87.79493034,41.90015593
lake-st-brewing-oak-park,,
oak-park-brewing-company-oak-park,-87.79456064,41.886465
arrowhead-ales-brewing-company-new-lenox,-87.95726941,41.48205844
hickory-creek-brewing-company-llc-new-lenox,,
arrowood-farms-accord,-74.24891742,41.80666144
artifex-brewing-company-san-clemente,-117.60589628713846,33.4491835335736
left-coast-brewing-co-san-clemente,-117.5922336,33.4587307
lost-winds-brewing-co-san-clemente,-117.60700254665971,33.45199516741723
artisan-owl-brewing-company-ocean-city,,
artisanal-brew-works-saratoga-springs,,
druthers-brewing-co-saratoga-springs,,
racing-city-brewing-company-saratoga-springs,-73.7769944,43.0888891
whitman-brewing-company-saratoga-springs,,
winneras-circle-brewing-company-saratoga-springs,,
artisans-brewery-and-italian-grill-toms-river,-74.1880387,39.9625642
arts-district-brewing-company-los-angeles,-118.2357029,34.04505443
mumford-brewing-company-los-angeles,-118.2425998,34.0464181
arundel-cellars-and-brewing-co-north-east,-79.8216539,42.2195527
arvon-brewing-co-grandville,-85.7720434,42.909272
osgood-brewing-grandville,-85.76493039,42.90907804
asbury-park-brewery-asbury-park,-74.01229282,40.21956661
dark-city-brewing-company-asbury-park,,
kane-brewing-ocean,-74.0448807,40.2365672
ascension-brewing-company-novi,-83.4609783,42.4783271
asgard-brewing-company-columbia,-87.03329688,35.6174542
fawken-beer-company-columbia,,
ashby-brewing-company-ashby,-95.81621756,46.09300639
asher-brewing-co-boulder,,
avery-brewing-co-boulder,-105.2047652,40.0625835
beyond-the-mountain-brewing-company-boulder,,
bjs-restaurant-and-brewery-boulder-boulder,-105.258512,40.0291592
boulder-beer-co-boulder,-105.2480158,40.026439
fate-brewing-company-boulder,-105.2454818,40.0149794
finkel-and-garf-brewing-co-boulder,,
gunbarrel-brewing-company-boulder,,
kettle-and-spoke-brewery-llc-boulder,,
sanitas-brewing-co-boulder,,
stein-brewing-company-boulder,-105.2378323,40.0238083
twisted-pine-brewing-co-boulder,,
unnamed-beer-company-llc-boulder,,
upslope-brewing-company-boulder,,
upslope-brewing-company-flatiron-park-boulder,-105.2183136,40.0203098
vision-quest-brewing-company-boulder,,
wild-woods-brewery-boulder,-105.2258104,40.0162153
asheville-brewing-co-asheville,-82.55530545,35.5917763
bens-tune-up-bens-beer-asheville,-82.5557931,35.5912756
bhramari-brewhouse-asheville,-82.55191879,35.59166763
biltmore-brewing-company-asheville,,
burial-beer-co-asheville,-82.55379062,35.5879562
green-man-brewing-co-asheville,-82.55367153,35.5886249
habitat-brewing-co-asheville,-82.5533973,35.5986648
hi-wire-brewing-south-slope-specialty-brewery-asheville,-82.55603747,35.5912315
lexington-avenue-brewery-the-lab-asheville,-82.5532489,35.5961485
one-world-brewing-asheville,,
thirsty-monk-brewery-asheville,-82.55531475,35.59410425
twin-leaf-brewery-asheville,-82.55454185,35.58942485
wedge-brewing-co-asheville,-82.56659201,35.5865571
white-labs-kitchen-and-tap-asheville,-82.5490695,35.5911334
wicked-weed-brewing-asheville,-82.55106832,35.5916712
ashtown-brewing-co-longview,-122.93304586931565,46.13507657104547
five-dons-brewing-co-longview,-122.9326287,46.13418506
ashuelot-brewing-company-richmond,-72.23236816,42.75946232
the-outlaw-brewing-company-winchester,-72.35620045,42.75012519
aslan-brewing-seattle-seattle,-122.354134,47.652201
bluebird-microcreamery-and-brewery-seattle,-122.355108,47.6826657
elysian-brewing-co-tangletown-seattle,-122.333474,47.6687837
fast-fashion-brewing-seattle,-122.34841335766761,47.649705320975414
floodland-brewing-seattle,,
flying-bike-cooperative-brewery-seattle,-122.3550721,47.6920561
fremont-brewing-co-seattle,-122.3444367,47.64919175
lantern-brewing-seattle,-122.3455994,47.6980806
naked-city-brewing-co-seattle,-122.3550832,47.6918221
outlander-brewery-and-pub-seattle,-122.3555596,47.6523014
tangletown-public-house-seattle,-122.333474,47.6687837
aslin-beer-company-herndon,,
griffin-owens-insurance-group-herndon,,
aspen-brewing-company-aspen,-106.8597747,39.22153402
aspetuck-brew-lab-bridgeport,-73.2357109,41.1544649
ass-clown-brewing-co-cornelius,,
d9-brewing-company-cornelius,,
eleven-lakes-brewing-company-cornelius,-80.86054928,35.45400686
assembly-brewing-portland,-122.60039115981819,45.49104800202504
brewery-26-portland,-122.60275,45.49758
astoria-brewing-company-astoria,-123.831516,46.18980259
buoy-beer-company-astoria,-123.835151,46.1913235
fort-george-brewery-astoria,-123.8274681,46.1883837
hondos-brew-and-cork-pub-astoria,-123.8140426,46.18885817
reach-break-brewing-astoria,-123.8289931,46.18836741
wet-dog-cafe-and-brewery-astoria,-123.835821,46.190557
astro-lab-brewing-silver-spring,,
denizens-brewing-company-silver-spring,-77.02848142,38.98957715
silver-branch-brewing-company-silver-spring,,
astronomy-aleworks-henderson,,
bad-beat-brewing-henderson,,
crafthaus-brewery-henderson,,
asylum-brewing-anaheim,-117.86120617363608,33.84988006615698
bottle-logic-brewing-anaheim,-117.8597226,33.8495705
brewheim-brewing-company-anaheim,-117.911732,33.8347516
bruery-terreux-anaheim,-117.8418759,33.85793692
golden-road-brewing-anaheim,-117.8851889582945,33.795657920009624
hoparazzi-brewing-co-anaheim,-117.86366613315758,33.84931337759404
jt-schmids-restaurant-and-brewery-anaheim,-117.8770639,33.8056683
karl-strauss-brewing-co-anaheim-anaheim,-117.8823968754873,33.79591925147295
noble-ale-works-anaheim,-117.88264308342984,33.80875036018497
phantom-ales-anaheim,-117.8667466,33.8540325
at-large-brewing-everett,-122.2146867,47.9808918
scuttlebutt-brewing-co-everett,-122.1943218,47.9736304
atco-brewing-llc-atco,-74.89973165,39.77167345
athens-brewing-co-athens,-95.852642,32.205458
athletic-brewing-company-stratford,,
church-owl-beer-stratford,,
fairfield-craft-ales-stratford,-73.14702832,41.17565816
two-roads-brewing-co-stratford,-73.151247,41.184374
atlantic-beach-brewing-company-atlantic-beach,,
ragtime-tavern-seafood-and-grill-atlantic-beach,-81.3964898,30.3247964
atlantic-brewing-co-bar-harbor,,
atlantic-brewing-co-bar-harbor-brewing-bar-harbor,-68.20607075,44.389488
jack-russells-steakhouse-and-brewery-maine-coast-brewing-co-bar-harbor,-68.2231868,44.3946497
atlas-brew-works-washington,,
capitol-city-brewing-co-washington,-77.0082686,38.8979293
red-bear-brewing-co-washington,,
atom-brewing-company-erie,-105.0542327,40.0488359
echo-brewing-cask-and-barrel-erie,-105.0477679,40.05042825
industrial-revolution-brewing-company-erie,-105.0477556,40.05161529
atomic-ale-brewpub-and-eatery-richland,-119.2782003,46.27475515
paper-street-brewing-company-richland,-119.274455,46.274953
rattlesnake-mountain-brewery-kimos-restaurant-richland,-119.2234822,46.22504543
atrevida-beer-company-colorado-springs,,
black-forest-brewing-company-colorado-springs,,
attaboy-beer-frederick,,
brewers-alley-restaurant-and-brewery-frederick,-77.41045515,39.41607325
monocacy-brewing-co-frederick,-77.3989904,39.4403205
olde-mother-brewing-llc-frederick,-77.3912138,39.40928
rockwell-brewery-frederick,,
attic-brewing-philadelphia,,
atwater-brewing-co-detroit,-83.072904,42.4190883
brewery-faisan-detroit,,
eastern-market-brewing-company-detroit,-83.03876229,42.346625
vivios-food-detroit,,
atwater-grand-rapids-grand-rapids,-85.672454,42.970463
bobs-brewery-grand-rapids,-85.67248446,42.9638257
city-built-brewing-company-grand-rapids,,
elk-brewing-co-grand-rapids,-85.6515221,42.9554463
founders-brewing-co-grand-rapids,-85.6765753,42.9524964
fountain-hill-brewery-grand-rapids,-85.664754,42.965489
grand-rapids-brewing-company-grand-rapids,,
hopcat-grand-rapids,,
vander-mill-grand-rapids,-85.6305954,42.9712724
atwater-in-the-park-biergarten-and-tap-house-grosse-pointe-park,-82.9399103,42.3814617
atwood-ales-blaine,-122.6990459,48.97900614
beach-cat-brewing-blaine,-122.74478630000002,48.92831088028249
atypical-brewery-and-barrelworks-minot,-101.2854035,48.23634956
auburn-alehouse-auburn,-121.0789583,38.89612107
crooked-lane-brewing-co-auburn,-121.0769384,38.90869888
tap-and-vine-auburn,-121.0694956,38.89956738
auburn-brewing-company-auburn,,
audacious-aleworks-falls-church,-77.17234359,38.88076482
mad-fox-brewing-co-falls-church,,
audacity-brewing-snohomish,-122.09667756931564,47.92502299879255
haywire-brewing-company-snohomish,-122.0812498,47.8860915
lost-canoe-brewing-co-snohomish,-122.096622,47.9241142
scrappy-punk-brewing-snohomish,-122.0801049,47.91365567
snotown-brewery-snohomish,-122.088761,47.912652
sound-to-summit-snohomish,-122.1023927,47.93307859
spada-farmhouse-brewery-snohomish,,
three-bull-brewing-co-snohomish,-122.0917086,47.93474746
august-schell-brewing-co-new-ulm,,
augusta-brewing-co-washington,-91.01173472,38.56026935
deep-sleep-brewing-company-llc-washington,,
augustino-brewing-wichita,-97.44431468,37.69517328
wichita-brewing-co-and-pizzeria-wichita-1,,
aurochs-brewing-company-pittsburgh,-80.0221567,40.4488158
lincoln-avenue-brewery-pittsburgh,,
aurora-ale-and-lager-king-ferry,,
ausable-brewing-co-keeseville,,
austin-brothers-beer-company-alpena,-83.43583578,45.07296998
automatic-brewing-co-blind-lady-alehouse-san-diego,-117.120151,32.763588
fall-brewing-company-san-diego,-117.1302802,32.75997514
poor-house-brewing-san-diego,-117.130404,32.758977
avalanche-brewing-co-silverton,-107.664791,37.8098899
golden-block-brewery-silverton,-107.6642307,37.81194434
avant-garde-aleworks-estes-park,40.3728533,-105.5085669
estes-park-brewery-estes-park,-105.5261317,40.3714876
lumpy-ridge-brewing-co-estes-park,-105.503658,40.367158
rock-cut-brewing-company-estes-park,-105.5232105,40.37237825
avondale-brewing-co-birmingham,-86.774322,33.524521
brewpub-in-planning-birmingham-birmingham,-86.8024326,33.5206824
cahaba-brewing-co-birmingham,,
axe-and-arrow-brewery-glassboro,,
bonesaw-brewing-co-glassboro,-75.1354598,39.7129747
axle-brewing-company-ferndale,-83.1428144,42.4508021
urbanrest-brewing-company-ferndale,-83.1274188,42.4679929
woodward-avenue-brewers-ferndale,-83.13333109,42.4596444
aztec-brewing-company-vista,-117.22976064481689,33.149843946160296
barrel-harbor-brewing-co-vista,-117.221385,33.14879
battlemage-brewing-co-vista,-117.227634,33.140153
beach-grease-beer-company-vista,-117.21966503687432,33.142250417803915
belching-beaver-brewery-vista-vista,-117.24103276015862,33.202153049454814
booze-brothers-brewing-co-vista,-117.218025,33.148212
ebullition-brew-works-vista,-117.22410206959466,33.15438658391304
indian-joe-brewing-vista,-117.2204292,33.1694168
iron-fist-brewing-co-vista,-117.23880184666702,33.14569865937505
latitude-33-brewing-co-vista,-117.22485,33.136105
mother-earth-brew-co-llc-vista,-117.22031740248799,33.16794678176573
toolbox-brewing-company-vista,-117.2239733,33.13599334
b-52-brewing-conroe,,
b-and-js-handcrafted-texas-ales-corpus-christi,-97.2962784,27.6749936
b-chord-brewing-company-round-hill,,
b-cs-zoigl-brewery-bryan,,
blackwater-draw-brewing-company-bryan,-96.35277742,30.6580876
b9-beverages-inc-new-york,,
baa-baa-brewhouse-brookshire,,
babes-bar-b-que-and-brewhouse-rancho-mirage,-116.41104834480291,33.74096745701336
bacchus-brewing-dryden,-76.29904171,42.49966971
back-alley-brewing-co-goshen,-85.83457862,41.58461971
goshen-brewing-company-goshen,-85.8386783,41.585178
back-bay-brewing-company-virginia-beach,-75.97974414,36.83778371
home-republic-virginia-beach,-75.97981433,36.85912408
pleasure-house-brewing-virginia-beach,-76.079164,36.909938
smartmouth-brewing-pilot-house-virginia-beach,-75.98078847,36.86023395
vibrant-shore-brewing-company-virginia-beach,,
back-channel-brewing-spring-park,-93.64430718,44.93673794
back-creek-brewing-company-annapolis,,
chesapeake-brewing-co-annapolis,-76.4974843,38.9780984
gordon-biersch-brewery-restaurant-annapolis-annapolis,,
back-east-brewing-bloomfield,,
thomas-hooker-brewing-co-llc-bloomfield,-72.7115431,41.8089235
back-forty-beer-co-gadsden,-86.005006,34.016888
back-pew-brewing-porter,,
back-road-brewery-la-porte,-86.72649137,41.6118882
back-unturned-brewing-co-san-antonio,-98.4867139,29.4330983
granary-cue-and-brew-san-antonio,-98.47916983,29.44143325
roadmap-brewing-co-san-antonio,-98.4842435,29.4318109
backacre-beermakers-weston,,
backcountry-brewing-plover,-89.5413643,44.3304949
oso-brewing-plover,-89.52343053,44.45340044
backlash-beer-co-boston,,
cheeky-monkey-brewing-co-lucky-strike-jillians-boston,-71.0946215,42.34729
slesar-bros-brewing-co-boston-beer-works-boston-2,-71.10772469,42.33883008
backman-brewing-company-whitehouse-station,,
backpocket-brewing-co-coralville,-91.55981337,41.68139484
boot-n-flute-brewery-guild-wurst-tavern-coralville,-91.56271744,41.66788468
reunion-brewery-coralville,-91.57498607,41.67171431
backroad-brewery-carlisle,-93.48531767,41.498501
backroom-brewery-middletown,,
backshore-brewing-co-ocean-city,,
ocean-city-brewing-company-ocean-city,-75.06838761,38.37965759
backside-brewing-co-roseburg,-123.3377881,43.21449839
draper-brewing-roseburg,-123.3445979,43.2084738
mcmenamins-roseburg-station-brewery-roseburg,-123.349051,43.208554
north-forty-beer-company-roseburg,-123.342955175232,43.2102123546988
old-99-brewing-co-roseburg,-123.35326771570921,43.254186116280565
two-shy-brewing-roseburg,-123.35532628872444,43.225383869448585
backslope-brewing-columbia-falls,,
backspace-brewing-yankton,-97.393642,42.86878841
bens-brewing-station-yankton,-97.39428007,42.8771861
backstep-brewing-company-crawfordsville,-86.89998607,40.04207712
backstory-brewery-sulphur-springs,,
backswing-brewing-co-lincoln,-96.7274091,40.7922193
zipline-brewing-co-lincoln,-96.7512302,40.8117948
backward-flag-brewing-forked-river,,
backwoods-brewing-company-production-only-carson,-121.8203754,45.72872253
backwoods-in-the-gorge-carson,-121.8203754,45.72872253
backyard-barn-winery-and-microbrewery-wildwood,,
backyard-brewery-manchester,-71.4134598,42.93534925
candia-road-brewing-nepenthe-ale-house-manchester,-71.41301096,42.9849563
great-north-aleworks-manchester,,
bad-brewing-co-mason,-84.4433383,42.5786176
spartan-brewpub-mason,-84.43276467,42.67095756
bad-bulldogs-brewery-bremerton,-122.6533736,47.56963921
deep-draft-brewing-bremerton,-122.69844602698326,47.530343420078864
silver-city-brewery-bremerton,-122.6780101,47.56156065
smittys-brewing-bremerton,,
bad-dad-brewery-fairmount,,
bad-habit-brewing-company-saint-joseph,,
bad-idea-brewing-spring-hill,,
bad-jimmys-brewing-co-seattle,-122.36535688465783,47.66133223549795
cloudburst-brewing-on-shilshole-seattle,-122.38655888845584,47.66806550572277
hales-ales-brewery-and-pub-seattle,-122.3655909,47.6592451
lagunitas-seattle-taproom-and-beer-sanctuary-seattle,-122.3784629,47.6645881
lucky-envelope-brewing-seattle,-122.3691135,47.6648583
maritime-pacific-brewing-co-seattle,-122.37164095396936,47.66347198125931
mirage-beer-co-seattle,-122.37039328650297,47.664964740249445
obec-brewing-seattle,-122.3725178,47.6666586
peddler-brewing-seattle,-122.37703,47.6638679
populuxe-brewing-seattle,-122.3680288,47.6645382
reubens-brews-seattle,-122.3721641,47.6655088
reubens-brews-taproom-seattle,-122.3732468,47.6654087
stoup-brewing-seattle,-122.3711883,47.6666399
bad-lab-beer-co-somersworth,-70.88353777,43.22651432
bad-martha-farmers-brewery-edgartown,-70.52732,41.394402
bad-shepherd-beer-company-charleston,-81.63612015,38.35094943
bad-tom-smith-brewing-cincinnati,-84.41803086,39.11995755
streetside-brewery-cincinnati,-84.43295078,39.10919541
bad-tom-smith-brewing-cleveland,-81.7051638,41.4861772
bookhouse-brewing-llc-cleveland,,
brick-and-barrel-cleveland,-81.7008861,41.4895629
collision-bend-brewing-co-cleveland,-81.7039719,41.49884829
forest-city-brewery-cleveland,,
great-lakes-brewing-co-cleveland-1,-81.70571113,41.48405803
great-lakes-brewing-co-cleveland-2,-81.7044266,41.4844172
gypsy-brewery-cleveland,-81.70785488,41.47449194
hansa-brewery-cleveland,-81.70479139,41.48344207
market-garden-brewery-cleveland-1,-81.70272815,41.48573746
market-garden-brewery-cleveland-2,-81.7036495,41.4848964
nano-brew-cleveland-cleveland,-81.7045531,41.4860486
platform-beer-co-cleveland,-81.7140045,41.4799605
platform-beer-co-production-facility-cleveland,-81.70785488,41.47449194
saucy-brew-works-cleveland,-81.7105691,41.4894793
west-east-brewing-co-cleveland,-81.7140045,41.4799605
bad-water-brewing-scottsdale,-111.9244743,33.49726157
craft-64-scottsdale,-111.9319271,33.493153
goldwater-brewing-co-scottsdale,-111.9254955,33.658427
two-brothers-scottsdale-tap-house-and-brewery-scottsdale,-111.9254955,33.658427
bad-weather-brewing-llc-saint-paul,-93.1655001,44.9040455
great-waters-brewing-company-saint-paul,-93.096926,44.94672
saint-croix-beer-co-dba-saint-croix-brewing-co-saint-paul,-93.12454994,44.93128073
summit-brewing-co-saint-paul,-93.13959808,44.91398765
vine-park-brewing-co-saint-paul,-93.1655001,44.9040455
waldmann-brewery-and-wurstery-saint-paul,,
badass-backyard-brewing-spokane-valley,-117.282919,47.66990394
millwood-brewing-company-spokane,-117.283755,47.68541108
v-twin-brewing-company-spokane,,
badger-hill-brewing-shakopee,,
rahr-technical-center-llc-shakopee,-93.5365005,44.7968103
shakopee-brewhall-shakopee,-93.5258437,44.7985452
badger-mountain-brewing-wenatchee,-120.309353,47.423747
columbia-valley-brewing-wenatchee,-120.3140272,47.43353015
saddle-rock-pub-and-brewery-wenatchee,,
wenatchee-valley-brewing-co-wenatchee,,
badger-state-brewing-company-green-bay,-88.05136473,44.49669718
hinterland-brewery-green-bay,-88.04890406,44.49896002
badsons-beer-co-derby,-73.1322771,41.3513647
badwolf-brewing-company-manassas-1,,
badwolf-brewing-company-manassas-2,-77.48972051,38.75356183
heritage-brewing-co-manassas,-77.48841476,38.75075083
public-house-kitchen-and-brewery-manassas,-77.4726206,38.7513396
sinistral-brewing-company-manassas,-77.471427,38.75099522
baere-brewing-company-denver,,
banded-oak-brewing-company-denver,-104.9874187,39.7282897
co-brew-denver,,
lowdown-brewery-kitchen-denver,,
baerlic-brewing-co-portland,-122.6550828,45.50680595
base-camp-brewing-co-portland,-122.6561108,45.5198818
brewed-by-gnomes-portland,-122.6308531,45.51021595
burnside-brewing-co-portland,-122.6584695,45.5233261
cascade-brewing-barrel-house-portland,-122.6560057,45.5167536
coalition-brewing-co-portland,-122.63818537516012,45.52258090084213
ground-breaker-brewing-portland,-122.6583697,45.50809545
hair-of-the-dog-brewing-co-portland,-122.6655236,45.5160413
lucky-labrador-brewpub-portland,-122.6564149,45.51247125
modern-times-the-belmont-fermentorium-portland,-122.6590469,45.516294
mt-tabor-brewing-co-portland,-122.654188,45.52171275
rogue-east-side-pub-and-pilot-brewery-portland,-122.656467,45.51586884
rosenstadt-brewery-llc-portland,-122.6199321,45.5118679
scout-beer-portland,-122.6555905,45.51201892
wayfinder-beer-portland,-122.6634881,45.5208914
baffin-brewing-co-saint-clair-shores,-82.888964,42.472227
bag-and-kettle-the-carrabassett-valley,,
bagby-beer-company-oceanside,-117.373847,33.189591
breakwater-brewing-co-oceanside,-117.37910934481577,33.19531474078337
mason-ale-works-oceanside,-117.358767,33.171842
northern-pine-brewing-oceanside,-117.376798,33.199836
baileson-brewing-company-llc-houston,-95.41337465,29.72562404
bainbridge-brewing-alehouse-bainbridge-island,-122.51453977810212,47.62624504504846
bainbridge-brewing-bainbridge-island,-122.52514460766685,47.649373730421786
baithouse-brewery-sandusky,,
baker-city-brewing-co-baker-city,-117.8293471,44.77928865
barley-browns-brewpub-baker-city,-117.8294962,44.7787802
bakfish-brewing-company-pearland,-95.4174149,29.5551351
vallensons-brewing-co-pearland,-95.28716205,29.57569295
bald-man-brewing-company-eagan,,
bald-top-brewing-company-madison,-78.2625296,38.3772921
baleen-brewing-co-ketchikan,-131.817681,55.472907
bawden-street-brewing-company-ketchikan,-131.644822,55.34321
inside-passage-brewing-company-llc-ketchikan,-131.6466819,55.3430696
ballast-point-brewing-company-anaheim,-117.911732,33.8347516
ballast-point-brewing-company-daleville,-79.91380298,37.43575624
ballast-point-brewing-company-long-beach,-118.114751,33.7464176
belmont-brewing-co-long-beach,-118.1480454,33.759551
balsam-falls-brewing-sylva,-83.2218237,35.3737065
innovation-brewing-sylva,-83.22208589,35.37361923
balter-beerworks-knoxville,-83.92432,35.96654
downtown-grill-and-brewery-woodruff-brewing-knoxville,-83.9186686,35.96606301
pretentious-beer-co-knoxville,-83.91814044,35.96939844
baltimore-washington-beer-works-dundalk,,
key-brewing-co-dundalk,,
bam-entertainment-center-holland,-86.08555156,42.7812873
big-lake-brewing-holland,-86.10791587,42.79149405
big-lake-brewing-production-facility-holland,-86.09988824,42.78029471
fireside-brewing-co-holland,,
macatawa-ale-company-holland,-86.10911659,42.79223968
new-holland-brewing-co-holland,-86.10411872,42.79010355
our-brewing-co-holland,-86.1037537,42.7901898
band-of-bohemia-chicago,-87.6750827,41.9675954
empirical-brewery-chicago,-87.6749395,41.9762555
hamburger-marysandersonville-brewing-company-chicago,-87.66855092,41.97997865
urban-renewal-brewery-chicago,,
band-of-brothers-brewing-company-tuscaloosa,-87.56215513,33.19849071
black-warrior-brewing-co-tuscaloosa,-87.565915,33.21061755
druid-city-brewing-tuscaloosa,-87.54373615,33.19997474
banded-brewing-company-biddeford,,
dirigo-brewing-co-biddeford,-70.45608584,43.49545704
nuts-and-bolts-brewing-biddeford,,
bandera-ale-project-llc-bandera,,
bandit-brewing-co-hamilton,,
bitter-root-brewing-co-hamilton,-114.1551946,46.24733778
higherground-brewing-co-hamilton,-114.1560817,46.2516766
bandon-brewing-company-bandon,-124.4122494,43.1191572
bandwagon-brewery-interlaken,-76.7278241,42.61661956
bang-brewing-saint-paul,,
dual-citizen-brewing-co-saint-paul,-93.1978006,44.9631096
fair-state-brewing-cooperative-st-paul-saint-paul,-93.18822129,44.96603388
lake-monster-brewing-saint-paul,-93.19071829,44.95927578
urban-growler-brewing-co-saint-paul,-93.19284766,44.9701392
banger-brewing-co-las-vegas,,
triple-7-restaurant-and-brewery-at-main-st-station-las-vegas,,
bangin-banjo-brewing-company-pompano-beach,,
holy-mackerel-small-batch-beers-pompano-beach,,
bangor-trust-brewing-bangor,,
super-fun-time-brewing-company-bangor,,
banjo-brewing-fayetteville,,
bridge-brew-works-fayetteville,-81.113708,38.0164353
bank-brewing-co-hendricks,-96.42581655,44.50839827
bankhead-brewing-company-rowlett,-96.56610883,32.9029137
bannings-inc-summersville,-80.85147552,38.281623
bar-3-bbq-and-brewing-belgrade,-111.1770268,45.7751537
game-bag-brewing-belgrade,,
madison-river-brewing-co-belgrade,,
bar-d-brew-house-san-saba,-98.71854917,31.19678472
bar-hygge-brewery-techne-philadelphia,-75.16567302,39.96707286
crime-and-punishment-brewing-company-philadelphia,-75.1808422,39.9743646
barbarian-brewing-garden-city-garden-city,-116.272141,43.646318
clairvoyant-brewing-west-garden-city,-116.2958998,43.654831
county-line-brewing-garden-city,-116.295667,43.655342
crooked-fence-brewing-garden-city,-116.268704,43.646739
guns-and-oil-brewery-boise,-116.2389395,43.62136196
powderhaus-brewing-garden-city,-116.302435,43.657494
bardic-brewing-and-cider-spokane-valley,-117.19845193068434,47.65665159022273
bardo-brewpub-washington,-77.00658302,38.87165373
bluejacket-washington,-77.0006981,38.8750965
gordon-biersch-brewery-restaurant-navy-yard-washington,-77.0052971,38.8766834
bards-brewery-llc-lees-summit,,
fringe-beerworks-lees-summit,-94.37672,38.913133
grains-and-taps-brewery-and-taproom-lees-summit,-94.383478,38.91366
martin-city-brewing-company-pizza-and-taproom-lees-summit,-94.388546,38.916883
smoke-brewing-company-lees-summit,-94.37807739,38.91334904
bardwell-winery-and-brewery-mount-orab,-83.9209789,39.0419795
sons-of-toil-brewing-llc-mount-orab,,
bare-arms-brewing-waco,-97.13081959,31.52488462
bare-bones-brewery-oshkosh,-88.59075354,44.07856457
bare-hands-brewery-granger,,
heavenly-goat-brewing-company-granger,,
barebottle-brewing-company-san-francisco,-122.4090405,37.74000915
old-bus-tavern-san-francisco,-122.4195103,37.745701
southern-pacific-brewing-san-francisco,-122.4139896,37.7601311
southpaw-bbq-and-southern-cooking-san-francisco,-122.4195306,37.7634391
barewolf-brewing-amesbury,-70.92336518,42.85606929
brewery-silvaticus-amesbury,-70.9295559,42.8573815
barhop-brewing-port-angeles,-123.4332787,48.12098065
dungeness-brewing-company-port-angeles,-123.418449,48.087279
bark-brewing-company-greensboro,-79.84360434,36.06201036
g-mansfield-inc-greensboro,,
natty-greenes-brewing-co-greensboro,-79.7923996,36.0646259
barkeater-craft-brewery-lowville,-75.4867252,43.7874658
barking-armadillo-brewing-georgetown,-97.6932487,30.6608114
batch-craft-beer-and-kolaches-austin,,
oddwood-ales-austin,,
barking-duck-brewing-company-mint-hill,,
barley-and-hops-grill-frederick,-77.3995969,39.38204685
house-cat-brewing-company-frederick,,
barley-boys-brewery-omaha,,
jaipur-restaurant-and-brewpub-omaha,-96.08239397,41.23283768
barley-brothers-brewery-lake-havasu-city,-114.3206399,34.4770677
college-street-brewhouse-and-pub-lake-havasu-city,-114.3475961,34.50754044
mudshark-brewing-co-lake-havasu-city,-114.3424335,34.46897363
barley-creek-brewing-co-tannersville,-75.32890575,41.05236395
barley-forge-brewing-costa-mesa,-117.88801833131159,33.679032939131574
green-cheek-beer-company-costa-mesa,-117.88822547364015,33.678937139400055
gunwhale-ales-costa-mesa,-117.8872815448044,33.678993686323906
karl-strauss-brewing-co-costa-mesa-costa-mesa,-117.89583051781844,33.6898363707322
